trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
132,20:42:00,20:42:00,70172,15,,0,0,48312.5603237924,1,,,,,1,1,,,,,,,,,,,
132,20:46:00,20:46:00,70192,16,,0,0,50860.830228568,1,,,,,1,1,,,,,,,,,,,
132,20:51:00,20:51:00,70202,17,,0,0,54800.5153395238,1,,,,,1,1,,,,,,,,,,,
132,20:57:00,20:57:00,70212,18,,0,0,57908.9296148874,1,,,,,1,1,,,,,,,,,,,
132,21:03:00,21:03:00,70222,19,,0,0,62221.4470350344,1,,,,,1,1,,,,,,,,,,,
132,21:08:00,21:08:00,70232,20,,0,0,65411.3908084809,1,,,,,1,1,,,,,,,,,,,
132,21:14:00,21:14:00,70242,21,,0,0,71301.0709399661,1,,,,,1,1,,,,,,,,,,,
132,21:22:00,21:22:00,70262,22,,0,0,75462.2965610892,1,,,,,1,1,,,,,,,,,,,
132,21:27:00,21:27:00,70272,23,,0,0,78352.9119964699,1,,,,,1,1,,,,,,,,,,,
136,20:46:00,20:46:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
136,20:51:00,20:51:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
136,20:57:00,20:57:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
136,21:03:00,21:03:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
136,21:07:00,21:07:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
136,21:14:00,21:14:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
136,21:19:00,21:19:00,70082,7,,0,0,26054.1232591626,1,,,,,1,1,,,,,,,,,,,
136,21:24:00,21:24:00,70092,8,,0,0,28363.6311728064,1,,,,,1,1,,,,,,,,,,,
136,21:29:00,21:29:00,70102,9,,0,0,30512.6232978611,1,,,,,1,1,,,,,,,,,,,
136,21:35:00,21:35:00,70112,10,,0,0,31879.5009391753,1,,,,,1,1,,,,,,,,,,,
136,21:41:00,21:41:00,70122,11,,0,0,35212.8211052278,1,,,,,1,1,,,,,,,,,,,
136,21:46:00,21:46:00,70132,12,,0,0,37207.9931752454,1,,,,,1,1,,,,,,,,,,,
136,21:53:00,21:53:00,70142,13,,0,0,40700.6112969207,1,,,,,1,1,,,,,,,,,,,
136,21:59:00,21:59:00,70162,14,,0,0,46301.1780091037,1,,,,,1,1,,,,,,,,,,,
136,22:04:00,22:04:00,70172,15,,0,0,48312.5603237924,1,,,,,1,1,,,,,,,,,,,
136,22:08:00,22:08:00,70192,16,,0,0,50860.830228568,1,,,,,1,1,,,,,,,,,,,
136,22:13:00,22:13:00,70202,17,,0,0,54800.5153395238,1,,,,,1,1,,,,,,,,,,,
136,22:18:00,22:18:00,70212,18,,0,0,57908.9296148874,1,,,,,1,1,,,,,,,,,,,
136,22:24:00,22:24:00,70222,19,,0,0,62221.4470350344,1,,,,,1,1,,,,,,,,,,,
136,22:28:00,22:28:00,70232,20,,0,0,65411.3908084809,1,,,,,1,1,,,,,,,,,,,
136,22:34:00,22:34:00,70242,21,,0,0,71301.0709399661,1,,,,,1,1,,,,,,,,,,,
136,22:42:00,22:42:00,70262,22,,0,0,75462.2965611199,1,,,,,1,1,,,,,,,,,,,
138,21:16:00,21:16:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
138,21:21:00,21:21:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
138,21:27:00,21:27:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
138,21:33:00,21:33:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
138,21:37:00,21:37:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
138,21:44:00,21:44:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
138,21:49:00,21:49:00,70082,7,,0,0,26054.1232591626,1,,,,,1,1,,,,,,,,,,,
138,21:54:00,21:54:00,70092,8,,0,0,28363.6311728064,1,,,,,1,1,,,,,,,,,,,
138,21:59:00,21:59:00,70102,9,,0,0,30512.6232978611,1,,,,,1,1,,,,,,,,,,,
138,22:05:00,22:05:00,70112,10,,0,0,31879.5009391753,1,,,,,1,1,,,,,,,,,,,
138,22:11:00,22:11:00,70122,11,,0,0,35212.8211052278,1,,,,,1,1,,,,,,,,,,,
138,22:16:00,22:16:00,70132,12,,0,0,37207.9931752454,1,,,,,1,1,,,,,,,,,,,
138,22:23:00,22:23:00,70142,13,,0,0,40700.6112969207,1,,,,,1,1,,,,,,,,,,,
138,22:29:00,22:29:00,70162,14,,0,0,46301.1780091037,1,,,,,1,1,,,,,,,,,,,
138,22:34:00,22:34:00,70172,15,,0,0,48312.5603237924,1,,,,,1,1,,,,,,,,,,,
138,22:38:00,22:38:00,70192,16,,0,0,50860.830228568,1,,,,,1,1,,,,,,,,,,,
138,22:43:00,22:43:00,70202,17,,0,0,54800.5153395238,1,,,,,1,1,,,,,,,,,,,
138,22:48:00,22:48:00,70212,18,,0,0,57908.9296148874,1,,,,,1,1,,,,,,,,,,,
138,22:54:00,22:54:00,70222,19,,0,0,62221.4470350344,1,,,,,1,1,,,,,,,,,,,
138,22:58:00,22:58:00,70232,20,,0,0,65411.3908084809,1,,,,,1,1,,,,,,,,,,,
138,23:04:00,23:04:00,70242,21,,0,0,71301.0709399661,1,,,,,1,1,,,,,,,,,,,
138,23:14:00,23:14:00,70262,22,,0,0,75462.2965610892,1,,,,,1,1,,,,,,,,,,,
138,23:19:00,23:19:00,70272,23,,0,0,78352.9119964699,1,,,,,1,1,,,,,,,,,,,
140,21:46:00,21:46:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
140,21:51:00,21:51:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
140,21:57:00,21:57:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
140,22:03:00,22:03:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
140,22:07:00,22:07:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
140,22:14:00,22:14:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
140,22:19:00,22:19:00,70082,7,,0,0,26054.1232591626,1,,,,,1,1,,,,,,,,,,,
140,22:24:00,22:24:00,70092,8,,0,0,28363.6311728064,1,,,,,1,1,,,,,,,,,,,
140,22:29:00,22:29:00,70102,9,,0,0,30512.6232978611,1,,,,,1,1,,,,,,,,,,,
140,22:35:00,22:35:00,70112,10,,0,0,31879.5009391753,1,,,,,1,1,,,,,,,,,,,
140,22:41:00,22:41:00,70122,11,,0,0,35212.8211052278,1,,,,,1,1,,,,,,,,,,,
140,22:46:00,22:46:00,70132,12,,0,0,37207.9931752454,1,,,,,1,1,,,,,,,,,,,
140,22:53:00,22:53:00,70142,13,,0,0,40700.6112969207,1,,,,,1,1,,,,,,,,,,,
140,22:59:00,22:59:00,70162,14,,0,0,46301.1780091037,1,,,,,1,1,,,,,,,,,,,
140,23:04:00,23:04:00,70172,15,,0,0,48312.5603237924,1,,,,,1,1,,,,,,,,,,,
140,23:08:00,23:08:00,70192,16,,0,0,50860.830228568,1,,,,,1,1,,,,,,,,,,,
140,23:13:00,23:13:00,70202,17,,0,0,54800.5153395238,1,,,,,1,1,,,,,,,,,,,
140,23:18:00,23:18:00,70212,18,,0,0,57908.9296148874,1,,,,,1,1,,,,,,,,,,,
140,23:24:00,23:24:00,70222,19,,0,0,62221.4470350344,1,,,,,1,1,,,,,,,,,,,
140,23:28:00,23:28:00,70232,20,,0,0,65411.3908084809,1,,,,,1,1,,,,,,,,,,,
140,23:34:00,23:34:00,70242,21,,0,0,71301.0709399661,1,,,,,1,1,,,,,,,,,,,
140,23:42:00,23:42:00,70262,22,,0,0,75462.2965611199,1,,,,,1,1,,,,,,,,,,,
101,04:22:00,04:22:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
101,04:28:00,04:28:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
101,04:34:00,04:34:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
101,04:40:00,04:40:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
101,04:44:00,04:44:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
101,04:49:00,04:49:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
101,04:53:00,04:53:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
101,04:57:00,04:57:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
101,05:01:00,05:01:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
101,05:04:00,05:04:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
101,05:10:00,05:10:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
101,05:15:00,05:15:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
101,05:18:00,05:18:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
101,05:22:00,05:22:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
101,05:25:00,05:25:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
101,05:28:00,05:28:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
101,05:32:00,05:32:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
101,05:37:00,05:37:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
101,05:41:00,05:41:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
101,05:45:00,05:45:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
101,05:52:00,05:52:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
101,05:57:00,05:57:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
101,06:03:00,06:03:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
103,05:15:00,05:15:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
103,05:21:00,05:21:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
103,05:27:00,05:27:00,70231,3,,0,0,10038.0785439453,1,,,,,1,1,,,,,,,,,,,
103,05:31:00,05:31:00,70221,4,,0,0,13225.9187231417,1,,,,,1,1,,,,,,,,,,,
103,05:36:00,05:36:00,70211,5,,0,0,17536.7322440077,1,,,,,1,1,,,,,,,,,,,
103,05:40:00,05:40:00,70201,6,,0,0,20644.22301489,1,,,,,1,1,,,,,,,,,,,
103,05:44:00,05:44:00,70191,7,,0,0,24584.7783321232,1,,,,,1,1,,,,,,,,,,,
103,05:48:00,05:48:00,70171,8,,0,0,27132.7246515711,1,,,,,1,1,,,,,,,,,,,
103,05:52:00,05:52:00,70161,9,,0,0,29152.7177869472,1,,,,,1,1,,,,,,,,,,,
103,05:57:00,05:57:00,70141,10,,0,0,34751.975244249,1,,,,,1,1,,,,,,,,,,,
103,06:02:00,06:02:00,70131,11,,0,0,38244.3610067387,1,,,,,1,1,,,,,,,,,,,
103,06:06:00,06:06:00,70121,12,,0,0,40227.753657193,1,,,,,1,1,,,,,,,,,,,
103,06:10:00,06:10:00,70111,13,,0,0,43559.8582399073,1,,,,,1,1,,,,,,,,,,,
103,06:13:00,06:13:00,70101,14,,0,0,44907.3676551799,1,,,,,1,1,,,,,,,,,,,
103,06:16:00,06:16:00,70091,15,,0,0,47045.0967529432,1,,,,,1,1,,,,,,,,,,,
103,06:20:00,06:20:00,70081,16,,0,0,49369.5136071193,1,,,,,1,1,,,,,,,,,,,
103,06:25:00,06:25:00,70061,17,,0,0,53692.3017826018,1,,,,,1,1,,,,,,,,,,,
103,06:30:00,06:30:00,70051,18,,0,0,57767.6692909203,1,,,,,1,1,,,,,,,,,,,
103,06:34:00,06:34:00,70041,19,,0,0,60813.3757342701,1,,,,,1,1,,,,,,,,,,,
103,06:40:00,06:40:00,70031,20,,0,0,67488.5601033166,1,,,,,1,1,,,,,,,,,,,
103,06:46:00,06:46:00,70021,21,,0,0,72907.0237794253,1,,,,,1,1,,,,,,,,,,,
103,06:52:00,06:52:00,70011,22,,0,0,75430.16957949,1,,,,,1,1,,,,,,,,,,,
109,07:48:00,07:48:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
109,07:54:00,07:54:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
109,08:00:00,08:00:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
109,08:09:00,08:09:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
109,08:14:00,08:14:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
109,08:19:00,08:19:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
109,08:22:00,08:22:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
109,08:27:00,08:27:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
109,08:31:00,08:31:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
109,08:34:00,08:34:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
109,08:40:00,08:40:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
109,08:44:00,08:44:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
109,08:48:00,08:48:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
109,08:52:00,08:52:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
109,08:55:00,08:55:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
109,08:58:00,08:58:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
109,09:02:00,09:02:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
109,09:06:00,09:06:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
109,09:11:00,09:11:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
109,09:15:00,09:15:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
109,09:21:00,09:21:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
109,09:26:00,09:26:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
109,09:33:00,09:33:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
111,08:50:00,08:50:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
111,08:56:00,08:56:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
111,09:02:00,09:02:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
111,09:08:00,09:08:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
111,09:12:00,09:12:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
111,09:17:00,09:17:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
111,09:21:00,09:21:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
111,09:25:00,09:25:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
111,09:29:00,09:29:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
111,09:33:00,09:33:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
111,09:38:00,09:38:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
111,09:43:00,09:43:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
111,09:46:00,09:46:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
111,09:50:00,09:50:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
111,09:53:00,09:53:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
111,09:57:00,09:57:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
111,10:01:00,10:01:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
111,10:06:00,10:06:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
111,10:10:00,10:10:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
111,10:15:00,10:15:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
111,10:21:00,10:21:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
111,10:27:00,10:27:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
111,10:33:00,10:33:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
125,15:48:00,15:48:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
125,15:54:00,15:54:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
125,16:00:00,16:00:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
125,16:09:00,16:09:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
125,16:14:00,16:14:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
125,16:19:00,16:19:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
125,16:22:00,16:22:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
125,16:27:00,16:27:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
125,16:31:00,16:31:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
125,16:34:00,16:34:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
125,16:40:00,16:40:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
125,16:44:00,16:44:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
125,16:48:00,16:48:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
125,16:52:00,16:52:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
125,16:55:00,16:55:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
125,16:58:00,16:58:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
125,17:02:00,17:02:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
125,17:06:00,17:06:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
125,17:11:00,17:11:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
125,17:15:00,17:15:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
125,17:21:00,17:21:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
125,17:26:00,17:26:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
125,17:33:00,17:33:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
127,16:48:00,16:48:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
127,16:54:00,16:54:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
127,17:00:00,17:00:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
127,17:09:00,17:09:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
127,17:14:00,17:14:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
127,17:19:00,17:19:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
127,17:22:00,17:22:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
127,17:27:00,17:27:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
127,17:31:00,17:31:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
127,17:34:00,17:34:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
127,17:40:00,17:40:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
127,17:44:00,17:44:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
127,17:48:00,17:48:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
127,17:52:00,17:52:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
127,17:55:00,17:55:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
127,17:58:00,17:58:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
127,18:02:00,18:02:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
127,18:06:00,18:06:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
127,18:11:00,18:11:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
127,18:15:00,18:15:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
127,18:21:00,18:21:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
127,18:26:00,18:26:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
127,18:33:00,18:33:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
129,17:45:00,17:45:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
129,17:54:00,17:54:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
129,18:00:00,18:00:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
129,18:09:00,18:09:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
129,18:14:00,18:14:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
129,18:19:00,18:19:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
129,18:22:00,18:22:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
129,18:27:00,18:27:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
129,18:31:00,18:31:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
129,18:34:00,18:34:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
129,18:40:00,18:40:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
129,18:44:00,18:44:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
129,18:48:00,18:48:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
129,18:52:00,18:52:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
129,18:55:00,18:55:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
129,18:58:00,18:58:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
129,19:02:00,19:02:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
129,19:06:00,19:06:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
129,19:11:00,19:11:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
129,19:15:00,19:15:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
129,19:21:00,19:21:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
129,19:27:00,19:27:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
129,19:34:00,19:34:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
131,18:50:00,18:50:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
131,18:56:00,18:56:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
131,19:02:00,19:02:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
131,19:08:00,19:08:00,70231,4,,0,0,12942.9037995525,1,,,,,1,1,,,,,,,,,,,
131,19:12:00,19:12:00,70221,5,,0,0,16130.7439787489,1,,,,,1,1,,,,,,,,,,,
131,19:17:00,19:17:00,70211,6,,0,0,20441.5574996149,1,,,,,1,1,,,,,,,,,,,
131,19:21:00,19:21:00,70201,7,,0,0,23549.0482704972,1,,,,,1,1,,,,,,,,,,,
131,19:25:00,19:25:00,70191,8,,0,0,27489.6035877303,1,,,,,1,1,,,,,,,,,,,
131,19:29:00,19:29:00,70171,9,,0,0,30037.5499071783,1,,,,,1,1,,,,,,,,,,,
131,19:32:00,19:32:00,70161,10,,0,0,32057.5430425544,1,,,,,1,1,,,,,,,,,,,
131,19:38:00,19:38:00,70141,11,,0,0,37656.8004998561,1,,,,,1,1,,,,,,,,,,,
131,19:43:00,19:43:00,70131,12,,0,0,41149.1862623458,1,,,,,1,1,,,,,,,,,,,
131,19:46:00,19:46:00,70121,13,,0,0,43132.5789128001,1,,,,,1,1,,,,,,,,,,,
131,19:51:00,19:51:00,70111,14,,0,0,46464.6834955145,1,,,,,1,1,,,,,,,,,,,
131,19:54:00,19:54:00,70101,15,,0,0,47812.192910787,1,,,,,1,1,,,,,,,,,,,
131,19:58:00,19:58:00,70091,16,,0,0,49949.9220085503,1,,,,,1,1,,,,,,,,,,,
131,20:02:00,20:02:00,70081,17,,0,0,52274.3388627265,1,,,,,1,1,,,,,,,,,,,
131,20:08:00,20:08:00,70061,18,,0,0,56597.1270382089,1,,,,,1,1,,,,,,,,,,,
131,20:12:00,20:12:00,70051,19,,0,0,60672.4945465275,1,,,,,1,1,,,,,,,,,,,
131,20:16:00,20:16:00,70041,20,,0,0,63718.2009898773,1,,,,,1,1,,,,,,,,,,,
131,20:23:00,20:23:00,70031,21,,0,0,70393.3853589238,1,,,,,1,1,,,,,,,,,,,
131,20:29:00,20:29:00,70021,22,,0,0,75811.8490350325,1,,,,,1,1,,,,,,,,,,,
131,20:35:00,20:35:00,70011,23,,0,0,78334.99483511,1,,,,,1,1,,,,,,,,,,,
133,19:48:00,19:48:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
133,19:54:00,19:54:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
